id,clean_text,Political,Economic,Technical,Market,Other,,
1526,"continues to hover below the ~$43000 resistance on lower timeframes (4HR)In fact, $BTC has been developing L",0,0,0,0,0,,
1527,has occupied the lower half of the $28K-$68K macro range since losing the mid-range as support$BTC will stay,0,0,0,0,0,,
1528,is struggling to reclaim as support the Bull Market EMAs that constitute the mid-point of the macro re-accumul,0,0,0,0,0,,
1529,I publish the Rekt Capital Newsletter three times a weekOn Mondays I share exclusive macro research on We,0,0,0,0,0,,
1530,continues to hover just below the -week EMA resistanceBitcoin needs to turn this EMA into support to confi,0,0,0,0,0,,
1531,This upcoming Weekly Close will likely dictate directional bias for the next weekA Weekly Close below the bl,0,0,0,0,0,,
1532,"Indeed, has recovered towards the upside in an effort to break back into the HR rangeHowever, this ~$43000",0,0,0,0,0,,
1533,If Weekly Closes below the black ~$43100 resistance...A retest attempt of the red $38600 area would be a pos,0,0,0,0,0,,
1534,"Missed my recent YouTube video about ?""Bitcoin's Current Recovery - Where Is The Volume?""Check it out here:",0,0,0,0,0,,
1535,Followers Thank you all so very much for your support,0,0,0,0,0,,
1536,": New edition of the Rekt Capital Altcoin Newsletter is liveIn today's edition, I share my thoughts on Altcoins includin",0,0,0,0,0,,
1537,"New YouTube video about is live!""Bitcoin's Current Recovery - Where Is The Volume?""I share my thoughts on",0,0,0,0,0,,
1538,Dominance trend continuation towards the next major red resistance is possible following a successful retest a,0,0,0,0,0,,
1539,Dominance retest was successful,0,0,0,0,0,,
1540,Dominance retest attempt,0,0,0,0,0,,
1541,Dominance is increasing following a successful retest attempt of the dashed black diagonalThe next major res,0,0,0,0,0,,
1542,"Dominance has successfully retested the dashed black diagonal as support, confirming further upsideA direct",0,0,0,0,0,,
1543,Macro perspective suggests is consolidating inside its macro range and currently experiencing resistance at th,0,0,0,0,0,,
1544,has lost the HR rangeIt isn't out of the question that $BTC could recover from here but BTC needs to be car,0,0,0,0,0,,
1545,is being rejected by the blue -week EMA resistanceThis is the EMA Bitcoin needs to flip into support if BT,0,0,0,0,0,,
1546,"Missed my recent YouTube video about ?""Bitcoin - Bollinger Bands Update and Targets""Check it out here:",0,0,0,0,0,,
1547,": If loses this HR Range Low as support in the short-term, that could jeopardise a bullish Weekly CloseAt this stage",0,0,0,0,0,,
1548,"New YouTube video about is live!""Bitcoin - Bollinger Bands Update and Targets""I share my thoughts on $BTC",0,0,0,0,0,,
1549,"New edition of the Rekt Capital Altcoin Newsletter is liveIn today's edition, I share my thoughts on Altcoins i",0,0,0,0,0,,
1550,"If loses this HR Range Low as support in the short-term, that could jeopardise a bullish Weekly CloseAt thi",0,0,0,0,0,,
1551,Previous orange circled Weekly Close above $43100 preceded upside to ~$52000$BTC is still well-positioned fo,0,0,0,0,0,,
1552,has been see-sawing around the blue -week EMA Yesterday it was above itToday it's below itUltimately i,0,0,0,0,0,,
1553,has rejected from the two Bull Market EMAs that constitute the mid-point of the macro re-accumulation rangeT,0,0,0,0,0,,
1554,"Missed my recent YouTube video about ?""Bitcoin and its Macro Re-Accumulation Range""Check it out here:",0,0,0,0,0,,
1555,"New YouTube video is live "" - The Macro Accumulation Range""I share my thoughts on why $BTC is still in a m",0,0,0,0,0,,
1556,The recent dip got bought aggressively$BTC,0,0,0,0,0,,
1557,"Investor sentiment towards is neutralExtreme Greed precedes local tops So just based on sentiment alone, t",0,0,0,0,0,,
1558,"is breaking beyond the -week EMA, a key Bull Market indicator for Bitcoin $BTC",0,0,0,0,0,,
1559,"Welcome back to $45,000 $BTC",0,0,0,0,0,,
1560,I've had the Metal Visa Card for a few months nowTwo things stand out most to me: Pay anywhere with,0,0,0,0,0,,
1561,The previous blue circled Weekly Close above ~$43100 preceded upside to ~$52000Bitcoin is once again positio,0,0,0,0,0,,
1562,": New edition of the Rekt Capital Newsletter is live""Bitcoin and Altcoin Review""I share a complete analysis on as w",0,0,0,0,0,,
1563,has been keeping the highs well for the past few daysIf this continues $BTC may have a very real chance of s,0,0,0,0,0,,
1564,is trying to reclaim the -week EMA as supportThis is a promising sign but the most promise lies in a Weekl,0,0,0,0,0,,
1565,"New YouTube video "" Soon To Reclaim Bull Market EMAs?""Check it out here: a",0,0,0,0,0,,
1566,"New edition of the Rekt Capital Newsletter is live""Bitcoin and Altcoin Review""I share a complete analysis on",0,0,0,0,0,,
1567,"is in a $28000-$68000 macro range (green-red)The EMAs are the mid-point of this range (green , blue WEM",0,0,0,0,0,,
1568,Weekly Close above black $43100 would be a great confirmation for the bullish caseIf fails to flip the black,0,0,0,0,0,,
1569,is trying to break into the $43100-$52000 range (black)Inside that range are two key Bull Market EMAs (blue,0,0,0,0,0,,
1570,"Missed my recent YouTube video about ?""BTC Is Back - But For How Long?""Check it out here:",0,0,0,0,0,,
1571,These two Bull Market EMAs are now going to figure as a resistanceThey constitute the mid-point of the macro,0,0,0,0,0,,
1572,: is back But for how long?Is the Bitcoin correction over?Checkout my new YouTube video here:,0,0,0,0,0,,
1573,: has revisited the blue -week Bull Market EMA but it is figuring as resistance for the time being$BTC,0,0,0,0,0,,
1574,is back But for how long?Is the Bitcoin correction over?Checkout my new YouTube video here:,0,0,0,0,0,,
1575,Hit like if you want me to return to YouTube today with a new video about Subscribe here:,0,0,0,0,0,,
1576,": Months from now, you won't be worrying about this correction$BTC",0,0,0,0,0,,
1577,"Despite a fantastic recovery as of late, is still down % in total since the ~$69000 All Time Highs$BTC",0,0,0,0,0,,
1578,is slowly approaching the -day EMA (black)Flip the EMA into support and this will be an indication that l,0,0,0,0,0,,
1579,has enjoyed a reversal from the lower Weekly Bollinger BandJust like in the previous Bitcoin correction,0,0,0,0,0,,
1580,"is trying to turn the black level into support &amp; break into the $43100-$51900 rangeHowever, just above this",0,0,0,0,0,,
1581,"doesn't really want to consolidate inside its $38650-$43100 range (red-black)Instead, it is trying to break",0,0,0,0,0,,
1582,: Would you be happy with your Dollar Cost Averaging Strategy if this truly was the beginning of a new Bitcoin recovery,0,0,0,0,0,,
1583,has revisited the blue -week Bull Market EMA but it is figuring as resistance for the time being$BTC,0,0,0,0,0,,
1584,"has managed to eclipse the -week EMA, a key Bull Market EMAThats a great sign for bullish momentum but ul",0,0,0,0,0,,
1585,Market Progress: %$BTC,0,0,0,0,0,,
1586,"has revisited the blue -week EMA, six weeks after breaking down from itReclaiming it as support would be a",0,0,0,0,0,,
1587,"New edition of the Rekt Capital Newsletter is live!""Everything You Need To Know About Right Now""Full analy",0,0,0,0,0,,
1588,has rallied +30% from the lows and the market is still fearful towards Bitcoin$BTC,0,0,0,0,0,,
1589,Would you be happy with your Dollar Cost Averaging Strategy if this truly was the beginning of a new Bitcoin r,0,0,0,0,0,,
1590,is slowly approaching the mid-range resistance area formed by two crucial Bull Market EMAs$BTC,0,0,0,0,0,,
1591,With the new Weekly Close in the books... has partially confirmed a break back into the $38000-$43000 range (,0,0,0,0,0,,
1592,"is just below the blue -week EMA, a key Bull Market moving averageThe EMA represents a price point of ~$44",0,0,0,0,0,,
1593,: Is still in the Mid-Cycle phase of its Market Cycle?$BTC,0,0,0,0,0,,
1594,is now at $42700There's a lot of time still left for a higher timeframe close to take place but at least Bit,0,0,0,0,0,,
1595,"Newest Weekly Close shows that BTC has closed just below ~$43000 resistance (black)That said, past green cir",0,0,0,0,0,,
1596,Promising to see already trying to reclaim the blue Monthly level it had lost as support last monthBlue Mont,0,0,0,0,0,,
1597,Not only has formed a January Higher Low relative to July ...But February is already forming a High,0,0,0,0,0,,
1598,Can you believe that this is the first green month for after three straight red months?$BTC,0,0,0,0,0,,
1599,Looks like the Double Top is losing its shape$BTC,0,0,0,0,0,,
1600,Dominance has indeed increased from the bottom of the black wedging structureNow BTC.D appears to be in the,0,0,0,0,0,,
1601,"That was a strong Weekly CloseHistorically, though similar Weekly Closes have resulted in a dip into ~$38000",0,0,0,0,0,,
1602,Let's compare 's price action in previous green circlesThese green circles show how $BTC a) Weekly Closes abo,0,0,0,0,0,,
1603,: would likely need to flip the red area into support (like it did in the green circles) to become bullish for another,0,0,0,0,0,,
1604,The black EMA is a long-term gauge of investor sentiment towards The EMA currently represents a pric,0,0,0,0,0,,
1605,"The next immediate resistance area for is the $41700-$43120 region That said, $BTC has been able to break th",0,0,0,0,0,,
1606,is still down % in total since the ~$69000 All Time Highs$BTC,0,0,0,0,0,,
1607,is currently in the process of breaking out from its the $28000-$38000 consolidation rangeBitcoin last conso,0,0,0,0,0,,
1608,has successfully rebounded from its $35000 Monthly support (black)Now reached the previous ~$41000 Monthly s,0,0,0,0,0,,
1609,"has rebounded from the Range Low of its macro rangeNonetheless, Bitcoin continues to consolidate, macro-wise",0,0,0,0,0,,
1610,has rallied over +25% since January th$BTC,0,0,0,0,0,,
1611,If is able to turn ~$42000 into support on higher timeframes then Bitcoin could reach $53500 in the future$BTC,0,0,0,0,0,,
1612,would likely need to flip the red area into support (like it did in the green circles) to become bullish for a,0,0,0,0,0,,
1613,"So far, so good $BTC",0,0,0,0,0,,
1614,is enjoying strong follow-through after finding support at the lower Weekly Bollinger Band$BTC,0,0,0,0,0,,
1615,: Are the Bulls fighting back?Checkout the new edition of the Rekt Capital Newsletter where I discuss the promising s,0,0,0,0,0,,
1616,: Weekly Close like this and Bitcoin could likely set itself up for a retest of red (just like in previous green circle,0,0,0,0,0,,
1617,hasn't been able to reclaim the blue -week EMA as support since losing itReclaiming it will be a strong co,0,0,0,0,0,,
1618,is slowly approaching the mid-range resistance area formed by two crucial Bull Market EMAs$BTC,0,0,0,0,0,,
1619,"Technically speaking, anything above ~$28000 is a macro Higher Low for $BTC",0,0,0,0,0,,
1620,These two Bull Market EMAs are likely going to figure as a strong resistance at some point in the futureThey,0,0,0,0,0,,
1621,remains below the blue -week Bull Market EMAA Weekly Close above ~$38600 followed by a retest of this leve,0,0,0,0,0,,
1622,": Weeks ago, lost its Mid-Range as supportWhich means BTC will occupy the lower half of the $28K-$68K macro range for",0,0,0,0,0,,
1623,has rebounded from the Range Low area of its macro range$BTC,0,0,0,0,0,,
1624,Looks like Dominance has successfully retested the black diagonal as supportBitcoin Dominance should be able,0,0,0,0,0,,
1625,Weekly Close like this and Bitcoin could likely set itself up for a retest of red (just like in previous green,0,0,0,0,0,,
1626,"Welcome back to $40,000 $BTC",0,0,0,0,0,,
1627,Is still in the Mid-Cycle phase of its Market Cycle?$BTC,0,0,0,0,0,,
1628,"is consolidating inside its $28000-$69000 macro rangeInterestingly, the upper Weekly Bollinger Band figures",0,0,0,0,0,,
1629,is finding support at the lower Weekly Bollinger Band$BTC,0,0,0,0,0,,
1630,"Macro-wise, is still consolidating inside its Re-Accumulation range ($28000-$68000; green-red)Bitcoin has re",0,0,0,0,0,,
1631,"is still forming an indecision candle just below the key resistance of ~$38650 (red)That said, for the time",0,0,0,0,0,,
1632,": Macro-wise, is still consolidating inside its Re-Accumulation range ($28000-$68000; green-red)Bitcoin is nearing th",0,0,0,0,0,,
1633,": In today's edition of the Rekt Capital Newsletter, I feature an Altcoin ReviewIt covers the price action of $ETH, $DOT,",0,0,0,0,0,,
1634,"Indeed, produced an upside wick into resistance on its latest recoveryFor the time being, this ~$38600 area",0,0,0,0,0,,
1635,: Previous Weekly Candle Closes below the red resistance have preceded fake-breakouts in the form of upside wicks (red,0,0,0,0,0,,
1636,"In today's edition of the Rekt Capital Newsletter, I feature an Altcoin ReviewIt covers the price action of $ETH,",0,0,0,0,0,,
1637,"Macro-wise, is still consolidating inside its Re-Accumulation range ($28000-$68000; green-red)$BTC",0,0,0,0,0,,
1638,"Weeks ago, lost its Mid-Range as supportWhich means BTC will occupy the lower half of the $28K-$68K macro ra",0,0,0,0,0,,
1639,Since lost its Mid-Range area as support...BTC has revisited the Macro Range Low area (green)Macro-wise ho,0,0,0,0,0,,
1640,"Beyond the green Monthly support level, has only ever seen a -month downtrend, at mostThe last time $BTC ex",0,0,0,0,0,,
